StateName,StateFIPS,PumaState,PUMA,Counties Within PUMA,uninsured_total,uninsured_percent,Foodstamp,Age0_18,Age19_25,Age26_34,Age35_54,Age55_64,138PctFPL_or_Less,139to400PctFPL,Above400PctFPL,Male,Female,Married,ChildinFamily,Latino,WhiteNonLatino,BlackNonLatino,AsianNonLatino,HawaiiPacIslander,AmericanIndian_AlaskaNative,Multiracial_or_Other,Disabled,FullTime_Worker_in_Family,Job_Agriculture,Job_Mining,Job_ManufacturingConstruction,Job_Trade,Job_InfoFinance,Job_EducHealth,Job_Entertainment,Job_Service,Job_MilitaryPublic,LessThanHS,HSDiploma,CollegeGrad,NoEnglishAdults_in_House,EnglishSpeaking,Spanish,Chinese,Korean,Vietnamese,Tagalog,Russian,OtherLang,SpeaksMostCommonOthLang,OtherLanguage
Maryland,24,2400902,902,Howard County (part),13121,9%,1649,2664,1661,2330," 4,464 "," 2,001 "," 6,018 "," 4,997 "," 2,106 "," 7,243 "," 5,878 "," 3,096 "," 5,015 "," 1,662 "," 4,289 "," 4,499 "," 2,458 ", -   , 47 , 166 ," 1,010 "," 8,774 ", 95 , 700 , 557 ," 1,906 "," 1,139 "," 1,765 "," 1,704 ", 649 , 386 , 918 ," 6,690 "," 5,512 ",1626,10880,484,11,1010,,,,737,177,French Creole
Maryland,24,2401001,1001,Montgomery County (part),8420,7.2%,77,1113,767,1517," 3,814 "," 1,208 "," 3,194 "," 3,514 "," 1,712 "," 4,463 "," 3,957 "," 2,874 "," 3,387 "," 1,937 "," 3,930 ", 814 ," 1,563 ", -   , -   , 176 , 460 ," 6,706 ", 146 ," 1,407 ", 176 ," 1,160 "," 1,761 ", 393 , 462 ," 1,361 ", 320 ," 1,111 "," 4,839 "," 2,470 ",1979,6503,798, -   ,542,228,,,350,282,Portuguese
Maryland,24,2401002,1002,Montgomery County (part),12544,11.2%,2130,401,1718,2629," 5,935 "," 1,862 "," 5,721 "," 5,068 "," 1,755 "," 5,711 "," 6,833 "," 4,970 "," 3,635 "," 3,967 "," 2,150 "," 4,005 "," 2,221 ", -   , -   , 200 , 561 ," 10,003 ", -   ," 1,786 ", 216 ," 1,490 "," 2,457 "," 1,392 "," 1,186 "," 1,846 ", 130 ," 1,296 "," 7,912 "," 3,335 ",2939,8035,2268,699,1004,,35,40,463,149,Urdu
Maryland,24,2401003,1003,Montgomery County (part),9592,6.4%,668,1037,517,3333," 2,878 "," 1,826 "," 3,456 "," 3,842 "," 2,294 "," 5,820 "," 3,772 "," 1,592 "," 3,391 "," 1,567 "," 3,102 "," 2,751 ", 845 , -   , -   ," 1,327 ", 478 ," 7,608 ", -   , 784 , 143 ," 1,264 "," 2,430 "," 1,517 ", 744 , 888 , 266 ," 1,126 "," 5,285 "," 3,180 ",1648,7540,562,181,82,,39,61,1126,381,Portuguese
Maryland,24,2401004,1004,Montgomery County (part),5552,3.8%,,1491,481,546," 2,238 ", 795 ," 1,821 ", 737 ," 2,994 "," 2,664 "," 2,887 "," 1,325 "," 2,608 "," 1,064 "," 3,471 ", 343 , 674 , -   , -   , -   , 488 ," 4,199 ", 52 , 25 , 100 , 393 ," 1,849 ", 683 , 617 , 228 , 108 , 456 ," 2,859 "," 2,237 ",409,4578,488,336,,,,,150,36,Portuguese
Maryland,24,2401005,1005,Montgomery County (part),14702,13.7%,2115,1780,3510,3202," 4,387 "," 1,823 "," 8,361 "," 4,269 "," 2,072 "," 7,790 "," 6,912 "," 4,907 "," 4,576 "," 6,953 "," 1,602 "," 4,227 "," 1,223 ", -   , -   , 698 , 582 ," 11,673 ", -   ," 2,129 ", 357 ," 2,089 "," 2,418 "," 1,543 "," 2,318 ", 988 , 617 ," 2,834 "," 7,845 "," 4,023 ",1671,9997,3536,21,67,159,115,,807,372,Portuguese
Maryland,24,2401006,1006,Montgomery County (part),11034,11.8%,851,2734,1605,2761," 2,743 "," 1,191 "," 5,779 "," 2,763 "," 2,492 "," 5,439 "," 5,595 "," 3,193 "," 4,789 "," 1,900 "," 1,726 "," 6,176 "," 1,183 ", -   , -   , 49 , 507 ," 9,504 ", -   , 247 , 345 ," 1,920 "," 1,706 "," 1,604 "," 1,192 ", 582 , 313 , 743 ," 6,438 "," 3,853 ",665,9037,374,168,248,119,,,1088,397,French
Maryland,24,2401007,1007,Montgomery County (part),8673,8.8%,744,255,772,2446," 2,770 "," 2,430 "," 3,499 "," 4,268 ", 906 ," 5,004 "," 3,669 "," 3,276 "," 1,814 "," 2,744 "," 2,322 "," 2,885 ", 362 , -   , -   , 360 ," 1,391 "," 6,944 ", -   ," 1,693 ", 1 ," 1,748 "," 1,441 "," 1,215 ", 674 , 847 , 222 ," 1,637 "," 3,903 "," 3,132 ",1342,5947,2017, -   ,,35,110,,564,277,Amharic
Maryland,24,2401101,1101,Prince George's County (part),14998,14.6%,1478,1179,2513,5944," 4,294 "," 1,068 "," 7,421 "," 6,591 ", 986 ," 9,704 "," 5,294 "," 4,014 "," 3,677 "," 7,215 ", 780 ," 6,143 ", 682 , -   , -   , 177 , 239 ," 12,460 ", 58 ," 1,754 ", -   ," 2,764 "," 3,144 "," 1,143 "," 2,174 "," 2,132 ", 339 ," 5,119 "," 6,659 "," 3,220 ",3109,10324,3684, -   ,,,,,989,493,French
Maryland,24,2401102,1102,Prince George's County (part),10912,9.8%,1111,1151,1590,2630," 3,525 "," 2,015 "," 5,551 "," 4,095 "," 1,266 "," 5,957 "," 4,955 "," 4,189 "," 3,323 "," 1,809 "," 2,578 "," 4,608 "," 1,828 ", -   , -   , 89 ," 1,320 "," 7,734 ", -   , 845 , 335 ," 2,054 "," 1,640 "," 1,619 "," 1,126 ", 693 , 514 , 837 ," 8,180 "," 1,895 ",1405,8608,390,196,691,113,146,,767,223,French
Maryland,24,2401103,1103,Prince George's County (part),12945,15.2%,1680,2080,3249,2466," 4,226 ", 925 ," 5,223 "," 6,452 "," 1,270 "," 7,146 "," 5,799 "," 2,731 "," 4,548 "," 5,181 "," 1,013 "," 6,356 ", 258 , -   , -   , 136 , 200 ," 10,629 ", 21 ," 1,049 ", 450 ," 2,622 "," 1,710 "," 1,636 "," 1,486 ", 747 , 644 ," 2,382 "," 8,327 "," 2,236 ",1387,11032,1179, -   ,54,,,,680,280,"Kru, Ibo, Yoruba"
Maryland,24,2401104,1104,Prince George's County (part),10621,12.8%,3014,1593,2237,2818," 3,104 ", 869 ," 4,430 "," 5,359 ", 832 ," 6,163 "," 4,457 "," 1,402 "," 3,507 ", 357 , 185 ," 9,871 ", 87 , -   , -   , 122 , 412 ," 7,021 ", -   , 300 , 117 ," 2,232 "," 1,358 "," 1,339 "," 1,401 ", 570 , 841 ," 2,101 "," 7,439 "," 1,082 ",75,10366,215, -   ,,,41,,,,**
Maryland,24,2401105,1105,Prince George's County (part),13301,9.2%,1638,2113,2539,3762," 3,104 "," 1,783 "," 6,150 "," 4,930 "," 2,220 "," 7,724 "," 5,577 "," 3,210 "," 5,217 "," 1,323 "," 1,788 "," 8,615 ", 767 , -   , 651 , 157 , 573 ," 9,424 ", -   ," 1,628 ", 26 ," 1,164 "," 2,730 "," 1,464 "," 1,835 ", 262 , 988 ," 1,041 "," 9,429 "," 2,831 ",343,12039,183,383,,,,,696,143,French
Maryland,24,2401106,1106,Prince George's County (part),8233,6.7%,1442,868,1455,2204," 2,904 ", 802 ," 3,746 "," 2,358 "," 2,129 "," 3,978 "," 4,255 "," 1,389 "," 2,724 ", 301 ," 2,470 "," 4,877 ", 353 , -   , 85 , 147 , 40 ," 6,222 ", 358 , 801 , -   ," 1,732 ", 736 , 918 , 739 , 502 , 615 ," 1,323 "," 5,470 "," 1,440 ",36,8175,, -   ,,,22,,36,,**
Maryland,24,2401107,1107,Prince George's County (part),15139,16.1%,2474,2326,2552,1668," 7,188 "," 1,405 "," 8,485 "," 4,772 "," 1,881 "," 8,649 "," 6,490 "," 1,922 "," 3,533 "," 1,137 ", 509 ," 12,978 ", 74 , -   , 109 , 331 , 726 ," 8,830 ", -   , 423 , 30 ," 3,582 "," 2,405 "," 1,161 "," 2,428 ", 311 ," 1,069 "," 2,373 "," 10,675 "," 2,090 ",357,14650,333, -   ,,,74,,81,81,Amharic
Maryland,24,2401201,1201,Anne Arundel County (part),11043,8.5%,1973,640,2496,2333," 4,642 ", 932 ," 4,890 "," 5,645 ", 508 ," 6,688 "," 4,355 "," 2,223 "," 3,234 ", 818 ," 3,969 "," 5,296 ", 498 , -   , -   , 463 , 857 ," 7,033 ", -   , 625 , 670 ," 1,771 "," 2,211 ", 511 , 527 , 800 , 246 ," 1,511 "," 7,669 "," 1,863 ",354,10500,408, -   ,136,,,,,,**
Maryland,24,2401202,1202,Anne Arundel County (part),10354,10.9%,1826,1087,1986,2529," 4,303 ", 449 ," 3,592 "," 5,176 "," 1,586 "," 6,094 "," 4,260 "," 3,131 "," 2,321 "," 1,353 "," 6,313 "," 1,631 ", 85 , -   , -   , 972 ," 1,004 "," 7,800 ", -   ," 1,874 ", 562 ," 1,873 ", 948 , 442 ," 2,047 "," 1,072 ", 201 ," 1,595 "," 7,767 ", 992 ,275,9932,338, -   ,,,,,85,85,Bisayan
Maryland,24,2401203,1203,Anne Arundel County (part),4928,4%,522,71,454,1506," 2,281 ", 616 ," 1,543 "," 2,624 ", 761 ," 2,757 "," 2,171 ", 645 , 735 , 252 ," 3,290 "," 1,092 ", 294 , -   , -   , -   , 345 ," 4,320 ", -   , 882 , 156 ," 1,111 "," 1,052 ", 349 , 694 , 353 , -   , 178 ," 3,909 ", 841 ,219,4526,, -   ,294,,,,108,108,Ukrainian
Maryland,24,2401204,1204,Anne Arundel County (part),7226,5.6%,506,494,514,2641," 1,712 "," 1,865 "," 2,700 "," 3,467 "," 1,059 "," 3,687 "," 3,539 ", 630 ," 2,124 ", 287 ," 6,515 ", 424 , -   , -   , -   , -   , 536 ," 5,604 ", -   , 692 , 104 , 990 , 593 , 122 ," 2,649 ", 604 , 345 , 430 ," 4,979 "," 1,817 ",9,7226,, -   ,,,,,,,**
Maryland,24,2401300,1300,"Queen Anne's County, Talbot County, Dorchester County, Caroline County",15023,12.2%,4784,2101,2258,3222," 5,780 "," 1,661 "," 6,708 "," 7,366 ", 949 ," 8,397 "," 6,626 "," 3,141 "," 3,809 "," 1,044 "," 10,344 "," 2,733 ", 760 , -   , -   , 142 ," 1,911 "," 11,728 ", 511 ," 1,597 "," 1,212 "," 2,709 "," 1,401 "," 2,172 "," 1,871 ", 276 , 178 ," 3,429 "," 9,737 "," 1,857 ",736,14296,600, -   ,,,,,127,75,Pakistan n.e.c.
Maryland,24,2401400,1400,"Wicomico County, Worcester County, Somerset County",20586,14.2%,2836,1607,5223,5087," 6,727 "," 1,941 "," 12,501 "," 7,809 ", 276 ," 12,907 "," 7,679 "," 5,542 "," 4,066 ", 899 ," 11,057 "," 7,543 ", 541 , -   , 174 , 371 ," 2,353 "," 12,158 ", 118 ," 2,025 "," 1,687 "," 2,367 "," 1,978 "," 1,956 "," 4,409 ", 392 , 797 ," 3,215 "," 13,984 "," 3,387 ",1811,18713,295, -   ,353,,,62,1162,1022,French Creole
Maryland,24,2401500,1500,"St. Mary's County, Calvert County",14714,8.4%,2253,3050,2491,3175," 4,659 "," 1,339 "," 9,385 "," 3,354 "," 1,975 "," 8,895 "," 5,819 "," 4,120 "," 4,791 ", 361 ," 12,176 "," 1,968 ", 62 , -   , -   , 147 , 956 ," 12,123 ", 456 ," 2,287 ", 177 ," 3,450 ", 730 , 644 ," 1,066 ", 475 , 868 ," 5,019 "," 7,948 "," 1,747 ",17,14698,,17,,,,,,,**
Maryland,24,2401600,1600,Charles County,11086,8.3%,1747,765,2642,2189," 3,812 "," 1,678 "," 5,263 "," 2,911 "," 2,912 "," 7,354 "," 3,732 "," 2,453 "," 2,053 ", 498 ," 5,539 "," 3,898 ", 866 , -   , -   , 285 ," 1,019 "," 7,046 ", -   ," 1,467 ", 589 ," 2,008 "," 1,681 ", 984 ," 1,266 ", 797 , 159 ," 1,640 "," 7,864 "," 1,582 ",37,10883,63, -   ,51,,,,89,89,"Kru, Ibo, Yoruba"
Massachusetts,25,2500100,100,Berkshire County (part),2599,2.8%,519,71,201,688," 1,027 ", 612 ," 1,262 "," 1,236 ", 101 ," 1,724 ", 875 , 380 , 281 , 433 ," 1,838 ", 279 , -   , -   , -   , 49 , 278 ," 1,623 ", -   , 180 , 187 , 338 , 418 , 687 , 448 , 101 , -   , 611 ," 1,727 ", 260 ,16,2262,332, -   ,,,,,5,,**
Massachusetts,25,2500200,200,"Worcester County (part), Hampden County (part), Hampshire County (part), Berkshire County (part), Franklin County (part)",6433,6.3%,1021,864,905,934," 3,246 ", 484 ," 1,696 "," 3,605 "," 1,132 "," 3,827 "," 2,606 "," 2,379 "," 1,963 ", -   ," 5,836 ", 363 , 184 , -   , -   , 50 , 630 ," 5,391 ", 115 , 946 , 587 , 705 , 375 , 868 ," 1,314 ", 552 , 40 , 470 ," 4,214 "," 1,749 ",41,6392,, -   ,,,,34,7,,**
Massachusetts,25,2500300,300,"Middlesex County (part), Worcester County (part)",5841,4.7%,743,252,1245,557," 3,031 ", 756 ," 3,334 "," 1,846 ", 662 ," 4,601 "," 1,240 "," 1,364 ", 929 ," 1,053 "," 3,973 ", 266 , 293 , -   , 119 , 137 , 557 ," 4,044 ", 321 , 683 , 679 ," 1,482 ", 479 , 461 , 461 , 413 , 122 ," 1,662 "," 3,583 ", 596 ,596,5153,511, -   ,,,,,177,84,Portuguese
Massachusetts,25,2500400,400,"Middlesex County (part), Worcester County (part)",5694,5.5%,,624,1353,1753," 1,379 ", 585 ," 2,207 "," 3,054 ", 433 ," 4,097 "," 1,597 "," 1,148 "," 1,308 ", 809 ," 3,822 ", 816 , 25 , -   , -   , 222 , 974 ," 3,978 ", -   ," 1,507 ", 327 , 369 , 333 , 810 , 724 , 308 , 6 ," 1,752 "," 3,515 ", 426 ,348,5346,147, -   ,,,,92,108,83,Ukrainian
Massachusetts,25,2500500,500,Middlesex County (part),5757,3.4%,207,1074,816,1802," 1,691 ", 374 ," 1,810 "," 2,384 "," 1,563 "," 3,215 "," 2,542 ", 913 ," 2,179 ", 170 ," 5,373 ", -   , 150 , -   , -   , 64 , 399 ," 4,853 ", -   ," 1,087 ", 431 ," 1,185 ", 496 , 575 , 441 , 177 , -   , 319 ," 3,418 "," 2,020 ",,5757,, -   ,,,,,,,**
Massachusetts,25,2500600,600,Middlesex County (part),7247,7.7%,1604,1179,1134,1795," 2,355 ", 784 ," 1,438 "," 5,339 ", 470 ," 3,367 "," 3,880 "," 2,134 "," 2,768 "," 1,357 "," 4,462 ", 216 ," 1,102 ", -   , -   , 111 , 876 ," 6,072 ", -   , 53 , 957 ," 1,570 ", 854 ," 1,025 "," 1,123 ", 291 , 19 ," 1,450 "," 5,487 ", 310 ,1187,5199,700, -   ,,71,,,1277,873,"Mon-Khmer, Cambodian"
Massachusetts,25,2500700,700,Essex County (part),9985,7.3%,3795,1516,2950,1652," 2,829 "," 1,038 "," 5,078 "," 3,130 "," 1,777 "," 7,330 "," 2,655 "," 2,767 "," 3,368 "," 7,720 "," 1,695 ", 287 , 210 , -   , -   , 73 , 492 ," 7,868 ", 61 ," 1,074 "," 1,639 "," 1,312 ", 701 ," 1,669 ", 715 , 535 , 129 ," 2,805 "," 6,249 ", 931 ,3801,6276,3575, -   ,,,,,134,107,"Mon-Khmer, Cambodian"
Massachusetts,25,2500800,800,Essex County (part),3884,3.7%,498,385,670,1027," 1,371 ", 431 ," 1,266 "," 1,742 ", 876 ," 2,276 "," 1,608 "," 1,083 "," 1,374 ", 238 ," 3,279 ", 101 , -   , -   , -   , 266 , 239 ," 3,461 ", -   , 238 , 453 , 859 , 733 , 400 , 437 , -   , -   , 351 ," 2,187 "," 1,346 ",558,3370,411, -   ,,,,,103,103,Albanian
Massachusetts,25,2500900,900,Essex County (part),3361,4.2%,256,323,283,833," 1,285 ", 636 ," 1,419 "," 1,694 ", 248 ," 1,462 "," 1,899 ", 889 ," 1,035 ", 63 ," 3,163 ", -   , -   , -   , -   , 135 , 167 ," 2,402 ", 57 , 74 , 136 , 502 , 166 , 157 , 975 , 575 , 324 , 249 ," 1,874 "," 1,237 ",17,3298,45, -   ,,,,,17,17,Portuguese
Massachusetts,25,2501000,1000,Essex County (part),3048,3%,113,259,674,893," 1,128 ", 94 ," 1,199 ", 684 ," 1,165 "," 2,165 ", 883 , 845 , 514 , 562 ," 2,433 ", 53 , -   , -   , -   , -   , 355 ," 2,390 ", -   , 359 , 94 , 620 , 449 , 469 , 92 , 411 , 106 , 342 ," 2,041 ", 665 ,119,2929,119, -   ,,,,,,,**
Massachusetts,25,2501100,1100,Essex County (part),4175,3.9%,485,346,746,1032," 1,395 ", 656 ," 1,510 "," 1,615 "," 1,050 "," 2,969 "," 1,206 ", 517 , 448 ," 1,650 "," 2,227 ", 132 , 70 , -   , -   , 96 , 96 ," 3,168 ", -   , 464 , 155 , 235 , 993 , 491 ," 1,113 ", 213 , -   , 486 ," 2,549 "," 1,140 ",841,2801,1242, -   ,,,,,132,132,French
Massachusetts,25,2501200,1200,Essex County (part),6096,5.9%,1467,593,2107,1198," 1,881 ", 317 ," 2,690 "," 3,223 ", 182 ," 3,522 "," 2,574 "," 1,206 "," 1,875 "," 2,198 "," 2,874 ", 359 , 494 , -   , -   , 171 , 78 ," 4,701 ", -   , 720 , 418 ," 1,174 ", 466 , 647 , 814 , 481 , 173 ," 1,447 "," 4,477 ", 172 ,1910,3952,1611, -   ,,28,,63,442,339,"Mon-Khmer, Cambodian"
Massachusetts,25,2501300,1300,Middlesex County (part),1481,1.5%,279,255,396,300, 530 , -   , 536 , 686 , 259 ," 1,033 ", 448 , 257 , 536 , -   ," 1,038 ", 50 , 267 , -   , -   , 126 , 9 ," 1,045 ", -   , 300 , 93 , 150 , 190 , 140 , 158 , -   , -   , 203 , 610 , 668 ,,1481,, -   ,,,,,,,**
Massachusetts,25,2501400,1400,Middlesex County (part),1305,1.5%,109,124,245,35, 545 , 356 , 499 , 693 , 113 , 894 , 412 , 433 , 241 , 274 , 885 , 98 , 34 , -   , -   , 15 , 173 , 813 , -   , 302 , 64 , 95 , 164 , 146 , 113 , 15 , 94 , 390 , 528 , 388 ,69,1222,31, -   ,34,,,,19,19,Portuguese
Massachusetts,25,2501500,1500,"Worcester County (part), Hampden County (part)",3643,4%,721,,772,202," 2,340 ", 329 , 975 ," 1,778 ", 890 ," 3,015 ", 628 , 688 , 443 , 416 ," 3,159 ", 12 , 56 , -   , -   , -   , 173 ," 2,076 ", -   , 459 , 438 , 562 , 883 , 473 , 269 , 179 , 210 , 428 ," 2,925 ", 290 ,,3587,, -   ,,,,,56,56,Tamil
Massachusetts,25,2501600,1600,Hampshire County (part),2890,3.2%,238,,1315,562, 898 , 115 ," 1,454 ", 849 , 587 ," 1,801 "," 1,088 ", 591 , 38 , -   ," 2,442 ", 45 , 403 , -   , -   , -   , 138 ," 1,746 ", -   , 11 , -   , 174 , 38 ," 1,073 ", 600 , 352 , 179 , 558 ," 1,707 ", 624 ,75,2815,,75,,,,,,,**
Massachusetts,25,2501700,1700,"Hampden County (part), Hampshire County (part)",5018,5.3%,2217,476,1074,910," 2,245 ", 313 ," 2,208 "," 2,810 ", -   ," 2,717 "," 2,301 "," 1,529 "," 1,299 "," 1,615 "," 3,237 ", 157 , -   , -   , -   , 9 , 681 ," 3,711 ", -   , 263 , 361 , 664 , 729 ," 1,228 ", 614 , 20 , 52 ," 1,535 "," 3,279 ", 203 ,287,4481,522, -   ,,,,,15,15,**
Massachusetts,25,2501800,1800,"Hampden County (part), Hampshire County (part)",4889,4.8%,1624,814,495,1083," 1,490 "," 1,008 "," 1,311 "," 2,448 "," 1,131 "," 3,665 "," 1,225 "," 1,002 "," 1,474 ", -   ," 4,542 ", -   , 347 , -   , -   , -   , 79 ," 4,010 ", -   , 322 , 142 ," 2,045 ", 269 , 357 , -   , 244 , 291 , 583 ," 3,044 "," 1,263 ",,4844,, -   ,,,,,46,26,Polish
Massachusetts,25,2501900,1900,Hampden County (part),9361,6.9%,2894,1093,2629,2417," 2,255 ", 967 ," 4,927 "," 3,572 ", 863 ," 6,417 "," 2,944 "," 1,456 "," 3,642 "," 5,154 "," 1,574 "," 2,219 ", 178 , -   , -   , 237 ," 1,248 "," 6,565 ", -   , 408 , 359 ," 2,373 "," 1,124 "," 1,098 ", 829 ," 1,466 ", 98 ," 2,419 "," 5,200 "," 1,742 ",685,8472,741, -   ,,,,,148,116,Portuguese
Massachusetts,25,2502000,2000,"Hampden County (part), Hampshire County (part)",4498,4.6%,1054,577,782,998," 1,183 ", 958 ," 3,036 "," 1,057 ", 405 ," 3,146 "," 1,352 ", 489 ," 1,227 ", 580 ," 3,713 ", 110 , -   , -   , -   , 95 , 638 ," 3,090 ", -   , 310 ," 1,029 ", 509 , 585 , 286 , 262 , 117 , 77 , 906 ," 3,004 ", 588 ,110,4305,193, -   ,,,,,,,**
Massachusetts,25,2502100,2100,"Worcester County (part), Hampden County (part)",3055,2.6%,1100,658,730,525, 980 , 162 ," 1,269 "," 1,185 ", 601 ," 1,610 "," 1,445 ", 246 , 850 , 134 ," 2,908 ", -   , -   , -   , -   , 13 , 241 ," 2,712 ", -   , 292 , 88 , 266 , 641 , 539 , 582 , -   , -   , 230 ," 2,483 ", 342 ,3,3052,3, -   ,,,,,,,**
Massachusetts,25,2502200,2200,Worcester County (part),2224,2.1%,,250,1096,201, 463 , 214 ," 1,103 ", 994 , 127 ," 1,436 ", 788 , 308 , 440 , 120 ," 1,805 ", 206 , -   , -   , -   , 93 , 243 ," 1,228 ", -   , 47 , 118 , 262 , 217 , 131 , 700 , 323 , 39 , 223 ," 1,780 ", 221 ,6,2218,6, -   ,,,,,,,**
Massachusetts,25,2502300,2300,Worcester County (part),7763,4.9%,1538,680,2051,1535," 2,786 ", 711 ," 3,296 "," 3,196 "," 1,270 "," 4,554 "," 3,209 "," 1,387 "," 2,409 "," 1,955 "," 3,778 ", 995 , 549 , -   , -   , 485 , 145 ," 6,398 ", -   , 372 , 175 ," 1,395 "," 1,558 "," 1,181 ", 934 , 785 , 265 ," 1,335 "," 5,548 ", 880 ,627,6983,588, -   ,,,,,192,63,Nepali
Massachusetts,25,2502400,2400,"Middlesex County (part), Worcester County (part), Norfolk County (part)",3147,3%,1018,908,358,799, 989 , 93 ," 1,043 "," 1,573 ", 531 ," 1,973 "," 1,174 "," 1,529 "," 1,445 ", 874 ," 1,524 ", -   , 66 , -   , 605 , 79 , 42 ," 2,475 ", -   , 867 , 86 , 31 , 114 , -   , 794 , 42 , -   , -   ," 2,387 ", 760 ,1245,1902,874, -   ,,,,,371,371,Portuguese
Massachusetts,25,2502500,2500,Middlesex County (part),3925,4.3%,122,358,675,475," 2,060 ", 357 ," 1,136 "," 2,109 ", 680 ," 2,525 "," 1,400 "," 1,855 "," 1,481 ", 419 ," 2,653 ", 230 , 624 , -   , -   , -   , 172 ," 3,769 ", -   , 947 , -   , 637 , 510 , 281 , 611 , 295 , 94 , 902 ," 2,446 ", 577 ,874,2482,172,44,,,,,1228,865,Portuguese
Massachusetts,25,2502600,2600,"Middlesex County (part), Norfolk County (part)",1296,1.4%,144,,352,, 409 , 535 , 735 , 284 , 277 , 678 , 618 , 47 , 36 , 141 ," 1,022 ", -   , -   , -   , -   , 133 , -   , 900 , 241 , -   , 67 , 88 , 101 , -   , 571 , -   , -   , -   , 772 , 524 ,,1078,, -   ,,,,218,,,**
Massachusetts,25,2502700,2700,Middlesex County (part),5041,3.2%,252,86,565,1260," 2,664 ", 466 ," 1,508 "," 2,394 "," 1,139 "," 3,511 "," 1,530 "," 1,215 ", 752 ," 1,210 "," 2,867 ", 751 , 181 , -   , -   , 32 , 205 ," 4,311 ", -   , 687 , 406 ," 1,312 "," 1,451 ", 490 , 126 , 139 , 31 , 505 ," 3,034 "," 1,502 ",579,4137,841, -   ,,,,,63,32,Bantu
Massachusetts,25,2502800,2800,Middlesex County (part),2682,3%,270,219,292,691," 1,122 ", 359 , 716 ," 1,546 ", 421 ," 1,762 ", 920 , 598 , 818 , 93 ," 1,705 ", 404 , 459 , -   , -   , 21 , 377 ," 2,222 ", -   , 631 , 56 , 445 , 515 , 242 , 432 , -   , 138 , 189 ," 1,464 "," 1,029 ",308,2141,93, -   ,,,,,448,352,Gujarathi
Massachusetts,25,2502900,2900,Suffolk County (part),5101,5.6%,1689,235,1311,1606," 1,669 ", 280 ," 1,470 "," 3,248 ", 383 ," 3,957 "," 1,145 ", 441 ," 1,156 "," 3,397 "," 1,342 ", 295 , 68 , -   , -   , -   , 659 ," 4,185 ", -   , 721 , 58 , 862 , 814 , 466 ," 1,122 ", -   , 283 ," 1,845 "," 2,127 "," 1,129 ",2349,2286,2588, -   ,,,,,227,227,Albanian
Massachusetts,25,2503000,3000,Middlesex County (part),4534,4.5%,1454,900,346,1201," 1,932 ", 155 ," 1,745 "," 2,523 ", 267 ," 1,842 "," 2,693 "," 1,455 "," 1,886 ", 40 ," 1,649 "," 1,369 "," 1,476 ", -   , -   , -   , -   ," 3,497 ", -   , 495 , 98 , 560 , 543 ," 1,026 ", 536 , 188 , 242 , 399 ," 3,121 "," 1,014 ",2352,2270,40,1342,,134,,,748,270,Portuguese
Massachusetts,25,2503100,3100,Middlesex County (part),5155,4.9%,428,90,842,1445," 1,780 ", 997 ," 1,638 "," 2,783 ", 734 ," 3,296 "," 1,859 "," 1,793 "," 1,012 "," 1,423 "," 2,803 ", 349 , 350 , -   , -   , 230 , 57 ," 4,350 ", -   ," 1,043 ", -   , 517 , 988 ," 1,267 ", 857 , 274 , -   , 516 ," 3,367 "," 1,271 ",972,3128,558, -   ,,,,,1469,1047,Portuguese
Massachusetts,25,2503200,3200,Middlesex County (part),2537,2.7%,55,106,136,1242, 925 , 127 , 942 ," 1,416 ", 179 ," 1,151 "," 1,386 ", 583 , 431 , 267 ," 1,344 ", 681 , 221 , -   , 24 , -   , -   ," 2,071 ", 24 , 49 , 70 , 255 , 441 , 764 , 504 , 63 , 41 , 325 ," 1,040 "," 1,171 ",274,2100,164,32,,,,,240,141,Amharic
Massachusetts,25,2503301,3301,Suffolk County (part),3890,4.2%,872,267,1821,1086, 349 , 367 ," 1,497 "," 1,951 ", 442 ," 2,049 "," 1,841 ", 275 , 523 , 16 ," 2,992 ", 72 , 511 , -   , -   , 299 , -   ," 2,867 ", -   , 473 , 66 , 183 , 764 , 574 ," 1,143 ", 311 , 92 , 66 ," 1,875 "," 1,949 ",214,3583,, -   ,,65,,113,128,83,French
Massachusetts,25,2503302,3302,Suffolk County (part),5874,4.8%,962,239,1709,2429," 1,057 ", 440 ," 3,284 "," 1,861 ", 729 ," 3,733 "," 2,141 "," 1,063 ", 549 ," 3,013 "," 1,622 ", 955 , 104 , -   , -   , 180 , 423 ," 4,459 ", -   , 682 , 384 ," 1,207 ", 868 , 437 ," 1,472 ", 237 , 19 ," 1,183 "," 3,225 "," 1,465 ",2146,3245,2139,13,,,,,477,229,Arabic
Massachusetts,25,2503303,3303,Suffolk County (part),6033,5.3%,2486,1146,1049,753," 2,531 ", 554 ," 4,594 "," 1,093 ", 347 ," 3,146 "," 2,887 "," 1,193 "," 1,897 "," 1,425 "," 1,196 "," 2,818 ", 153 , -   , 154 , 288 , 532 ," 4,308 ", -   , 380 , 177 , 630 , 966 ," 1,109 ", 518 , 292 , 388 ," 2,048 "," 3,276 ", 709 ,979,5035,736, -   ,,,,,262,249,French Creole
