Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
LT364,A,4,MW, 1:00pm- 2:15pm,Livy: Early Rome,, ,LOVE 244,8,20,4,Barrett    
MA121,A,4,MTWF, 9:00am- 9:50am,Single-Variable Calculus,Q, ,LOVE 303,26,28,17,"Keller, A  "
MA121,B,4,MTWF,11:00am-11:50am,Single-Variable Calculus,Q, ,LOVE 303,20,28,17,Melvin     
MA121,C,4,MTWF,12:00n -12:50pm,Single-Variable Calculus,Q, ,KEYE 102,25,28,17,Bontea     
MA122,A,4,MTWF,11:00am-11:50am,Series and Multi-variable Calculus,Q, ,DAVI 201,21,28,6,Livshits   
MA122,B,4,MTWF,12:00n -12:50pm,Series and Multi-variable Calculus,Q, ,DAVI 201,27,28,6,Welch      
MA162,A,4,MTWF,12:00n -12:50pm,Honors Calculus II,, ,MILL 014,12,28,6,Mathes     
MA253,A,4,MWF, 8:00am- 8:50am,Linear Algebra,, ,DAVI 301,31,28,14,Youngs     
MA253,B,4,MWF, 9:00am- 9:50am,Linear Algebra,, ,LOVE 212,25,28,14,Bretscher  
MA253,C,4,MWF, 1:00pm- 1:50pm,Linear Algebra,, ,DAVI 201,29,28,14,Gouvea     
MA262,A,4,MWF,10:00am-10:50am,Vector Calculus,, ,KEYE 102,17,28,11,"Taylor, Sc "
MA274,A,4,MWF, 9:00am- 9:50am,Mathematical Reasoning,W2, ,KEYE 102,19,24,10,"Taylor, Sc "
MA274,B,4,MWF,12:00n -12:50pm,Mathematical Reasoning,W2, ,LOVE 303,18,24,8,Youngs     
MA311,A,4,MWF, 1:00pm- 1:50pm,Ordinary Differential Equations,, ,KEYE 102,27,28,4,Randles    
MA338,A,4,MWF, 2:30pm- 3:20pm,Real Analysis,, ,DAVI 201,21,28,16,Mathes     
MA353,A,4,TR, 2:30pm- 3:45pm,Matrix Analysis,, ,DAVI 201,8,28,9,Livshits   
MA376,A,4,MWF,11:00am-11:50am,History of Mathematics,H, ,DAVI 217,18,28,0,Gouvea     
MA398,A,4,MWF,10:00am-10:50am,Combinatorics,, ,LOVE 303,14,28,11,"Keller, A  "
MA411,A,4,MWF, 9:00am- 9:50am,Topics in Differential Equations,, ,DAVI 217,9,14,10,Randles    
MA434,A,4,MWF, 1:00pm- 1:50pm,Topics in Abstract Algebra,, ,DAVI 217,6,15,0,Melvin     
MA482,A,4,MWF, 9:00am- 9:50am,Topics in Statistical Inference (See SC482),, , ,0, , ,O'Brien    
ML122,A,3,MTR,11:00am-11:50am,Elementary Modern Standard Arabic I-B,, ,MILL 220,3,15,14,Chatti     
ML124,A,3,MW, 9:00am- 9:50am,Elementary Modern Standard Arabic II-B,, ,LOVE 344,1,15,3,Chatti     
ML124,A,3,R, 4:00pm- 4:50pm,Elementary Modern Standard Arabic II-B,, ,LOVE 344,1,15,3,Chatti     
MU091,0,,,TBA,Music Lessons: Noncredit or JP,, , ,0,20, ,With Whom? 
MU093,A,,M, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (Orchestra)",, ,BIXL 219,9,25, ,Park       
MU093,B,,M, 4:00pm- 6:00pm,"Applied Music: Ensemble, Noncredit (Chorale)",, ,BIXL 178,11,23, ,Perry      
MU093,C,,W, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Collegium)",, ,BIXL 178,6,25, ,Perry      
MU093,D,,W, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Wind Ensemble)",, ,BIXL 219,2,25, ,"Thomas, E  "
MU093,E,,R, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Jazz Band)",, ,BIXL 219,4,25, ,"Thomas, E  "
MU093,F,,T, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (African Drumming)",, ,BIXL 154,0,25, ,Benissan   
MU093,G,,,TBA,"Applied Music: Ensemble, Noncredit (Flute Choir)",, , ,3,25, ,Rabata     
MU093,G1,,,TBA,"Applied Music: Ensemble, Noncredit (Mixed Chamber Ensemble)",, , ,1,25, ,Rabata     
MU093,G2,,,TBA,"Applied Music: Ensemble, Noncredit (Traditional Irish Music Ensemble)",, , ,0,25, ,Rabata     
MU093,H,,,TBA,"Applied Music: Ensemble, Noncredit (Guitar Ensemble)",, , ,2,25, ,Leighton   
MU093,I,,,TBA,"Applied Music: Ensemble, Noncredit (String Ensemble)",, , ,8,25, ,Park       
MU093,J,,,TBA,"Applied Music: Ensemble, Noncredit (Guitar Ensemble)",, , ,0,25, ,Dimow      
MU093,K,,,TBA,"Applied Music: Ensemble, Noncredit (Trumpet Ensemble)",, , ,2,25, ,Whitener   
MU093,L,,,TBA,"Applied Music: Ensemble, Noncredit (Piano Ensemble)",, , ,3,25, ,Funahashi  
MU093,L1,,,TBA,"Applied Music: Ensemble, Noncredit (Mixed Chamber Ensemble)",, , ,2,25, ,Funahashi  
MU093,M,,T, 4:00pm- 5:00pm,"Applied Music: Ensemble, Noncredit (Music Scenes Ensemble)",, , ,0,25, ,"Morris, J  "
MU093,O,,,TBA,"Applied Music: Ensemble, Noncredit (Chamber Ensemble)",, , ,0,25, ,"Thomas, E  "
MU093,O1,,,TBA,"Applied Music: Ensemble, Noncredit (Jazz Combo Chamber Ensemble)",, , ,0,25, ,"Thomas, E  "
MU111,A,4,MWF,11:00am-11:50am,Introduction to Music,A, ,BIXL 178,57,60,1,Saunders   
MU182,A,4,TR, 9:30am-10:45am,Music Theory II,, ,BIXL 150,12,25,8,Nuss       
MU182,B,4,TR, 9:30am-10:45am,Music Theory II,, ,BIXL 226,10,25,8,Hallstrom  
MU191,0,1 to 2,,TBA,Music Lessons: Credit,, , ,0,20, ,With Whom? 
MU193,A,1,M, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (Orchestra),, ,BIXL 219,9,25, ,Park       
MU193,B,1,M, 4:00pm- 6:00pm,Applied Music: Ensemble for Credit (Chorale),, ,BIXL 178,1,25, ,Perry      
MU193,C,1,W, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Collegium),, ,BIXL 178,8,12, ,Perry      
MU193,D,1,W, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Wind Ensemble),, ,BIXL 219,3,25, ,"Thomas, E  "
MU193,E,1,R, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Jazz Band),, ,BIXL 219,5,25, ,"Thomas, E  "
MU193,F,1,T, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (African Drumming),, ,BIXL 154,0,25, ,Benissan   
MU193,G,1,,TBA,Applied Music: Ensemble for Credit (Flute Choir),, , ,0,25, ,Rabata     
MU193,G1,1,,TBA,Applied Music: Ensemble for Credit (Mixed Chamber Ensemble),, , ,2,25, ,Rabata     
MU193,G2,1,,TBA,Applied Music: Ensemble for Credit (Traditional Irish Music Ensemble),, , ,0,25, ,Rabata     
MU193,H,1,,TBA,Applied Music: Ensemble for Credit (Guitar Ensemble),, , ,9,25, ,Leighton   
MU193,I,1,,TBA,Applied Music: Ensemble for Credit (String Ensemble),, , ,1,25, ,Park       
MU193,J,1,,TBA,Applied Music: Ensemble for Credit (Guitar Ensemble),, , ,0,25, ,Dimow      
MU193,K,1,,TBA,Applied Music: Ensemble for Credit (Trumpet Ensemble),, , ,2,25, ,Whitener   
MU193,L,1,,TBA,Applied Music: Ensemble for Credit (Piano Ensemble),, , ,1,25, ,Funahashi  
MU193,L1,1,,TBA,Applied Music: Ensemble for Credit (Mixed Chamber Ensemble),, , ,0,25, ,Funahashi  
MU193,M,1,T, 4:00pm- 5:00pm,Applied Music: Ensemble for Credit (Musical Scenes Ensemble),, , ,0,25, ,"Morris, J  "
MU193,O,1,,TBA,Applied Music: Ensemble for Credit (Chamber Ensemble),, , ,0,25, ,"Thomas, E  "
MU193,O1,1,,TBA,Applied Music: Ensemble for Credit (Jazz Combo Chamber Ensemble),, , ,0,25, ,"Thomas, E  "
MU213,A,4,MW, 1:00pm- 2:15pm,Introduction to Computer Music,A, ,BIXL 226,8,10,0,Hallstrom  
MU234,A,4,TR, 1:00pm- 2:15pm,From Rockabilly to Grunge: A History of Rock 'n' Roll,A, ,BIXL 226,21,20,7,Zelensky   
MU242,A,4,MW, 2:30pm- 3:45pm,Music History II: High Baroque to the Dawn of Romanticism,, ,BIXL 226,9,25,3,Saunders   
MU262,A,4,TR, 9:30am-10:45am,"Music in Life, Music as Culture: Introduction to Ethnomusicology",A,I ,BIXL 102,12,12,0,Zelensky   
MU282,A,4,TR, 2:30pm- 3:45pm,Music Theory IV,, ,BIXL 150,3,18,9,Nuss       
PH120,A,4,TR, 1:00pm- 2:15pm,Space ... The Final Frontier,W1, ,KEYE 103,16,16, ,McCoy      
PH120,A,4,M, 7:00pm-10:00pm,Space ... The Final Frontier,W1, ,MILL 014,16,16, ,McCoy      
PH145,A,4,MWF,11:00am-11:50am,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,50,50,5,Tate       
PH145,B,4,MWF,12:00n -12:50pm,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,41,50,5,Tate       
PH145 D,A,,M, 1:00pm- 1:50pm,Disc: Electromagnetism/Optics,, ,MUDD 311,22,24, ,Lessard    
PH145 D,B,,M, 2:30pm- 3:20pm,Disc: Electromagnetism/Optics,, ,MUDD 311,21,24, ,Lessard    
PH145 D,C,,T, 1:00pm- 1:50pm,Disc: Electromagnetism/Optics,, ,MUDD 311,25,24, ,Lessard    
PH145 D,D,,T, 2:30pm- 3:20pm,Disc: Electromagnetism/Optics,, ,MUDD 311,22,24, ,Lessard    
PH145 L,A,,T, 8:00am-10:50am,Lab: Electromagnetism/Optics,, ,MUDD 322,17,18, ,Lessard    
PH145 L,B,,T, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,19,18, ,Chakdar    
PH145 L,C,,W, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,19,18, ,Goulet     
PH145 L,D,,R, 9:00am-11:50am,Lab: Electromagnetism/Optics,, ,MUDD 322,18,18, ,Lessard    
PH145 L,E,,R, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,18,18, ,Goulet     
PH242,A,4,MWF, 9:00am- 9:50am,Modern Physics II,, ,MUDD 405,29,28,10,Bluhm      
PH242,A,4,T, 1:00pm- 1:50pm,Modern Physics II,, ,MUDD 405,29,28,10,Bluhm      
PH250,A,4,M, 1:00pm- 2:50pm,Experiments in Modern Physics,, ,MUDD 405,12,12,0,McCoy      
PH250,A,4,W, 1:00pm- 3:50pm,Experiments in Modern Physics,, ,MUDD 405,12,12,0,McCoy      
PH311,A,4,MTRF,10:00am-10:50am,Classical Mechanics,, ,MUDD 311,11,18,11,Chakdar    
PH332,A,4,MTWF,11:00am-11:50am,Thermodynamics and Statistical Mechanics,, ,MUDD 311,14,24,1,McGrath    
PH342,A,4,TR, 2:30pm- 3:45pm,Galaxies and Cosmology (See AS342),, , ,0, , ,Kocevski   
PL111,A,4,MW, 1:00pm- 2:15pm,Central Philosophical Issues: Self and Society,S, ,LOVE 119,22,30,0,Switzer    
PL151,A,4,MWF,11:00am-11:50am,Logic and Argumentation,Q, ,LOVE 100,70,75,1,Cohen      
PL232,A,4,MWF,10:00am-10:50am,History of Modern Philosophy,H, ,LOVE 119,22,25,0,Switzer    
PL236,A,4,MW,11:00am-12:15pm,Critical Social Thought,,U ,LOVE 119,19,25,0,Gordon     
PL243,A,4,TR, 9:30am-10:45am,Environmental Ethics,, ,LOVE 119,24,25,0,Peterson   
PL274,A,4,TR, 2:30pm- 3:45pm,Philosophy of Religion,S, ,LOVE 119,25,25,0,Behuniak   
PL277,A,1,,TBA,Reuman Reading Group,, , ,16,16, ,Cohen      
PL314,A,4,T, 1:00pm- 3:30pm,Karl Marx and Marxist Philosophical Thought,S, ,LOVE 246,12,18,0,Gordon     
PL317,A,4,T, 7:00pm-10:00pm,Philosophy of Science,, ,LOVE 212,17,18,0,Cohen      
PL380B,A,4,TR,11:00am-12:15pm,Material Ethics,, ,LOVE 246,11,18,0,Peterson   
PL384,A,4,W, 1:00pm- 3:30pm,Philosophers in Focus: John Dewey,, ,LOVE 246,14,12,0,Behuniak   
PL402,A,1,,TBA,Philosophy Colloquium II,, , ,12,18, ,Cohen      Gordon     Peterson    
PS111,A,4,MWF,10:00am-10:50am,Introduction to Psychology,S, ,LOVE 100,90,90,11,Buccigross Raag       Seto       Sheets     Shipstead   
PS215,A,4,T,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 301,32,30,14,Seto       
PS215,A,4,R,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 308,32,30,14,Seto       
PS215,B,4,T, 2:30pm- 3:45pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 301,31,30,14,Seto       
PS215,B,4,R, 2:30pm- 3:45pm,Research Methods and Statistics in Psychology II,W2, ,DAVI 308,31,30,14,Seto       
PS215 L,A,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,21,15, ,Shipstead  
PS215 L,B,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,20,15, ,Arterberry 
PS215 L,C,,,TBA,Lab: Research Methods and Statistics in Psychology II,, , ,22,15, ,Shipstead  
PS233,A,4,MWF, 1:00pm- 1:50pm,Biological Basis of Behavior,, ,DAVI 301,36,35,4,Glenn      
PS242,A,4,MW, 2:30pm- 3:45pm,Psychoneuroimmunology,, ,DAVI 301,35,35,3,Buccigross 
PS251,A,4,TR, 1:00pm- 2:15pm,Personality Psychology,, ,DAVI 301,35,35,7,Soto       
PS253,A,4,MWF, 9:00am- 9:50am,Social Psychology,, ,DAVI 301,35,35,10,"Rogers, R  "
PS259,A,4,MW,11:00am-12:15pm,Lifespan Development,, ,DAVI 301,29,35,1,Arterberry 
PS272,A,4,TR, 9:30am-10:45am,Sensation and Perception,, ,DAVI 301,35,35,8,Shipstead  
PS298,A,4,TR,11:00am-12:15pm,Language and Mind (See EA298),, , ,0, , ,"Liu, J     "
PS336,A,4,MW, 1:00pm- 2:15pm,Seminar in Experimental Social Psychology,W3, ,DAVI 307,7,10,0,"Rogers, R  "
PS337,A,1,,TBA,Collaborative Research in Social Psychology,, , ,7,10, ,"Rogers, R  "
PS343,A,4,MW, 2:30pm- 3:45pm,Seminar in Emotion Theory and Research,, ,DAVI 307,10,10,3,Sheets     
PS344,A,1,,TBA,Collaborative Research in Emotion,, , ,10,10, ,Sheets     
PS352F,A,4,TR,11:00am-12:15pm,Seminar: Neuroscience of Addiction,, ,DAVI 307,14,12,6,Buccigross 
PS354,A,4,TR, 9:30am-10:45am,Seminar in Emerging Adulthood,, ,DAVI 307,10,10,0,Raag       
PS355,A,1,,TBA,Collaborative Research in Emerging Adulthood,, , ,10,10, ,Raag       
PS374,A,4,MW,11:00am-12:15pm,Seminar: Psychology and Neuroscience,, ,DAVI 307,13,12,1,Glenn      
PS420,A,3,W, 7:00pm- 9:30pm,Senior Integrative Seminar,, ,DAVI 301,18,16,0,Buccigross 
PS420,A,3,F, 3:00pm- 4:00pm,Senior Integrative Seminar,, ,DAVI 301,18,16,0,Buccigross 
RE111,A,4,TR, 2:30pm- 3:45pm,Religions of India,S, ,LOVE 205,29,30,0,Singh      
RE114,A,4,TR,11:00am-12:15pm,"Introduction to the Study of Religion: Religion, Ritual, the Body",S, ,LOVE 119,26,35,6,Orzech     
RE144,A,4,MW, 2:30pm- 3:45pm,Introduction to the New Testament,L, ,LOVE 303,30,35,3,Emanuel    
RE182,A,4,TR, 9:30am-10:45am,"Jews, Judaism, and the Modern World",H,I ,LOVE 344,12,35,4,Freidenrch 
RE217,A,4,MW, 7:00pm- 8:15pm,Religion in the Americas,H, ,LOVE 303,15,25,5,Harper     
RE263,A,4,TR, 1:00pm- 2:15pm,Buddhism across East Asia (See EA263),L, , ,0, , ,Orzech     
RE298A,A,4,MW,11:00am-12:15pm,The Jewish Jesus,H, ,LOVE 344,5,25,0,Emanuel    
RE298B,A,4,T, 7:00pm- 9:30pm,American Spirituality and the Environment,S,U ,LOVE 303,24,25,0,Harper     
RE319,A,4,W, 1:00pm- 3:30pm,Bollywood and Beyond: South Asian Religions through Film,L,I ,LOVE 344,14,12,0,Singh      
RE322,A,4,TR, 1:00pm- 2:15pm,Food and Religious Identity,S, ,LOVE 344,7,14,7,Freidenrch 
RU126,A,4,MTWR, 9:00am- 9:50am,Elementary Russian II,, ,LOVE 450,5,19,10,"Parker, Lu "
RU128,A,4,MTWF, 9:00am- 9:50am,Intermediate Russian II,, ,LOVE 211,8,19,10,Ansdell    
RU135,A,1,R, 9:00am- 9:50am,Conversation Group,, ,LOVE 423,5,10, ,Nikiforova 
RU135,B,1,R, 1:00pm- 1:50pm,Conversation Group,, ,LOVE 450,3,10, ,Nikiforova 
RU232,A,4,TR,11:00am-12:15pm,All That is Solid Melts into Air: Modern Russian Literature,L, ,LOVE 318,7,20,6,"Parker, Lu "
RU326,A,4,MWF,10:00am-10:50am,Conversation and Composition,, ,LOVE 450,2,15,11,Ansdell    
RU335,A,1,T, 1:00pm- 1:50pm,Conversation Group,, ,LOVE 450,3,10, ,Nikiforova 
RU428,A,4,MWF,10:00am-10:50am,The 20th-Century Russian Novel,L, ,LOVE 450,3,10,1,Ansdell    
SC212,A,4,MWF, 8:00am- 8:50am,Introduction to Statistics and Data Science,"Q,W2", ,AREY 005,24,28,3,Bontea     
SC212,B,4,MWF, 9:00am- 9:50am,Introduction to Statistics and Data Science,"Q,W2", ,AREY 005,28,28,3,Bontea     
SC212,C,4,MWF,10:00am-10:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,28,28,2,Wieczorek  
SC212,D,4,MWF,11:00am-11:50am,Introduction to Statistics and Data Science,"Q,W2", ,MUDD 405,27,28,2,Scott      
SC212 L,A,,W, 1:00pm- 1:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,28,28, ,Wieczorek  
SC212 L,B,,W, 2:00pm- 2:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,27,28, ,Scott      
SC212 L,C,,R,10:00am-10:50am,Lab: Intro Stats/Data Sci,, ,DAVI 308,23,28, ,Bontea     
SC212 L,D,,R, 1:00pm- 1:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,28,28, ,Bontea     
SC306,A,4,MWF,12:00n -12:50pm,Topics in Epidemiology,, ,MUDD 405,29,28,5,Scott      
SC321,A,4,MWF,12:00n -12:50pm,Statistical Modeling,, ,DAVI 308,24,28,5,Wieczorek  
SC398,A,4,MWF,10:00am-10:50am,Applied Longitudinal Analysis,, ,DAVI 217,10,28,0,O'Brien    
SC482,A,4,MWF, 9:00am- 9:50am,Topics in Statistical Inference,, ,DAVI 201,17,20,10,O'Brien    
SO131,A,4,TR,11:00am-12:15pm,Introduction to Sociology,S,U ,LOVE 100,35,35,7,Mayrl      
SO131,B,4,TR, 2:30pm- 3:45pm,Introduction to Sociology,S,U ,LOVE 100,35,35,7,Mayrl      
SO213,A,4,TR,11:00am-12:15pm,Schools and Society (See ED213),,U , ,0, , ,Howard     
SO238,A,4,TR, 9:30am-10:45am,"State, Society, and Politics",S, ,DIAM 221,17,20,0,Mayrl      
SO266,A,4,MW, 1:00pm- 2:15pm,"Gender, Work, and Family",S, ,DIAM 221,15,20,4,Kesler     
SO268,A,4,MW, 2:30pm- 3:45pm,Social Policy and Inequality,S, ,DIAM 221,10,20,8,Kesler     
SO271,A,4,MW,11:00am-12:15pm,Introduction to Sociological Research Methods,Q, ,DIAM 223,19,18,0,Kesler     
SO322,A,4,M, 1:00pm- 3:30pm,Social Class and Schooling (See ED322),,U , ,0, , ,Howard     
SO357,A,4,T, 7:00pm- 9:30pm,"Civil Rights, Black Power, and Social Change",S,U ,DIAM 243,22,20,2,Gilkes     
SO364,A,4,MW,11:00am-12:15pm,Policing the American City,S, ,DIAM 221,15,20,1,Gross      
SO366,A,4,MW, 1:00pm- 2:15pm,American Class Structure,S, ,DIAM 243,5,20,0,Gross      
SP126,A,4,MTWR, 8:00am- 8:50am,Elementary Spanish II,, ,LOVE 215,17,18,9,Bernal     
SP126,B,4,MTWR, 9:00am- 9:50am,Elementary Spanish II,, ,LOVE 202,18,18,9,Mercado    
SP126,C,4,MTWR,10:00am-10:50am,Elementary Spanish II,, ,LOVE 202,16,18,9,Bernal     
SP126,D,4,MTWR,11:00am-11:50am,Elementary Spanish II,, ,LOVE 202,18,18,9,Mayans     
SP127,A,4,MTWR, 8:00am- 8:50am,Intermediate Spanish I,, ,LOVE 208,17,18,13,Mayans     
SP127,B,4,MTWR, 9:00am- 9:50am,Intermediate Spanish I,, ,LOVE 208,18,18,13,Mayans     
SP127,C,4,MTWR,10:00am-10:50am,Intermediate Spanish I,, ,LOVE 211,18,18,13,"Martinez,M "
SP127,D1,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,LOVE 211,17,18,13,Savo       
SP127,D2,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,LOVE 212,16,18,13,Bernal     
SP128,A,4,MW,11:00am-12:15pm,Intermediate Spanish II,, ,LOVE 301,12,15,0,"White, B   "
SP128,B,4,TR, 9:30am-10:45am,Intermediate Spanish II,, ,LOVE 318,9,15,0,"White, B   "
SP131,A,4,MW, 1:00pm- 2:15pm,Conversation and Composition,, ,LOVE 211,11,15,4,Mercado    
SP135,A,4,TR, 9:30am-10:45am,Introduction to Literary Analysis,L, ,LOVE 301,12,15,15,Millones   
SP135,B,4,TR,11:00am-12:15pm,Introduction to Literary Analysis,L, ,LOVE 301,12,15,15,Millones   
SP135,C,4,TR, 1:00pm- 2:15pm,Introduction to Literary Analysis,L, ,LOVE 302,11,15,15,Bollo      
SP231,A,4,MTWR,10:00am-10:50am,Advanced Spanish,, ,LOVE 302,8,15,8,Bollo      
SP234,A,4,MW, 1:00pm- 2:15pm,Diversity and Racism in Contemporary Spain,,I ,LOVE 301,14,15,0,Allbritton 
SP298,A,4,MW, 2:30pm- 3:45pm,Latin American Theatre,A,I ,LOVE 301,12,15,0,"White, B   "
SP298B,A,1,T, 7:00pm- 8:30pm,"Baila: Latin Dance, History, Culture, and Performance (See LA298)",, , ,0, , ,Bernal     
SP398A,A,4,TR, 1:00pm- 2:15pm,"Imaginary Lines: Immigration, Borders, Movement",L,U ,LOVE 301,16,15,0,"Martinez,M "
SP398B,A,4,TR, 2:30pm- 3:45pm,In the Shadow of Medieval Spain,L,I ,LOVE 301,8,15,0,Savo       
ST114,A,4,MW, 2:30pm- 3:45pm,Introduction to Medicine and Society,H, ,OLIN 001,37,30,0,"Jiang, L   "
ST115,A,4,WF, 1:00pm- 2:15pm,English Composition: Critical Inquiries into Medical Ethics (See EN115C),W1, , ,0, , ,Sibara     
ST120A,A,4,MWF, 9:00am- 9:50am,Information Before and After Google: Impacts and Technologies,W1, ,DIAM 242,16,16, ,Kugelmeyer 
ST132,A,1,M, 7:00pm- 8:15pm,The Presence of the Past,, ,LOVE 100,33,99, ,"Cook, M    Jiang, L    Walker     vanderMeer "
ST213,A,4,MW, 1:00pm- 2:15pm,Introduction to Computer Music (See MU213),A, , ,0, , ,Hallstrom  
ST233,A,4,MWF, 1:00pm- 1:50pm,Biological Basis of Behavior (See PS233),, , ,0, , ,Glenn      
ST235,A,4,M, 1:00pm- 3:30pm,Digital Projects in History,H, ,MILL 205,10,16,4,Fleming    
ST244,A,4,WF, 1:00pm- 2:15pm,Moving Images: Magic Lanterns to Virtual Reality (See AR244),A, , ,0, , ,Sperling   
ST246,A,4,TR, 9:30am-10:45am,Luddite Rantings: A Historical Critique of Big Technology (See HI246),H,U , ,0, ,0,Josephson  
ST257,A,4,MW, 1:00pm- 2:15pm,Science Fictions (See EN247),L, , ,0, , ,Ardam      
ST298,A,4,TR, 1:00pm- 2:15pm,Seafood Forensics: Uncovering Fraud in Ocean Food Systems (See ES298),, , ,0, , ,Rasher     
ST317,A,4,T, 7:00pm-10:00pm,Philosophy of Science (See PL317),, , ,0, , ,Cohen      
ST341,A,4,W, 1:00pm- 3:30pm,"Culture, Mobility, Identity: Encounters in the African Diaspora (See AY341)",S,I , ,0, , ,Bhimull    
ST486,A,4,T, 1:00pm- 3:30pm,Senior Project: The Craft of Research,, ,DIAM 242,4,16,0,Fleming    
TD116B,A,2,TR,11:00am-12:30pm,Ballet Forms Technique Lab: Intermediate,, ,RUNN 201,5,15,0,Anspaugh   
TD117A,A,2,MW,11:00am-12:30pm,Contemporary Dance Technique Lab: Beginning/Partnering,, ,RUNN 201,5,15,0,Kloppenbrg 
TD117B,A,2,MW, 1:00pm- 2:15pm,Contemporary Dance Technique Lab: Intermediate,, ,RUNN 201,6,15,0,Anspaugh   
TD118,A,2,TR, 2:30pm- 4:00pm,Dance Technique Lab: Dance Forms of the African Diaspora: Hip-hop,, ,RUNN 201,17,18,0,Akuchu     
TD135,A,4,TR,11:00am-12:15pm,Introduction to Design,A, ,RUNN 203,16,16,6,Thurston   
TD139,A,4,M, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,B,4,T, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,C,4,R, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD164,A,1,,TBA,Applied Performance/Production,, ,RUNN THTR,17,25, ,Kloppenbrg 
TD223,A,4,TR, 8:00am- 9:30am,Critical Race Feminisms and Tap Dance (See WG223),A,U , ,0, , ,"Thomas, S  "
TD223,A,4,TR, 9:45am-10:45am,Critical Race Feminisms and Tap Dance (See WG223),A,U , ,0, , ,"Thomas, S  "
TD226,A,4,MW,11:00am-12:15pm,Performance History II,L, ,RUNN 110,10,15,1,Oldham     
TD239,A,4,W, 1:00pm- 4:00pm,Stagecraft II,, ,RUNN SHOP,0,4,0,Ervin      
TD241,A,4,TR, 2:45pm- 4:00pm,Playwriting Workshop: Ensemble Playwriting,A, ,RUNN 110,6,12,0,Oldham     
TD262,A,4,MW, 2:30pm- 4:00pm,Topics in Dance: Collaborative Company,, ,RUNN 201,5,12,0,Anspaugh   
TD264C,A,2,,TBA,Applied Performance/Production: Spring Production,, , ,0,25, ,Instructor 
TD264G,A,2,MTWR,TBA,Applied Performance/Production: Performance Technology Incubator,, , ,10,25, ,Thurston   
TD268,A,4,MWF, 9:00am- 9:50am,Design Thinking Studio: Performative Sculpture (See AR268),A, , ,0, , ,Borthwick   Thurston   
TD268,A,4,F,10:00am-12:00n ,Design Thinking Studio: Performative Sculpture (See AR268),A, , ,0, , ,Borthwick   Thurston   
TD271,A,4,TR, 1:00pm- 2:40pm,Acting II,, ,RUNN SMIT,6,12,0,Weinblatt  
TD281,A,4,TR, 9:00am-10:50am,Directing,, ,RUNN SMIT,10,12,0,Weinblatt  
TD298,A,1,T, 7:00pm- 8:30pm,"Baila: Latin Dance, History, Culture, and Performance (See LA298)",, , ,0, , ,Bernal     
TD339,A,4,F, 1:00pm- 4:00pm,Stagecraft III,, ,RUNN SHOP,1,4,0,Ervin      
TD398,A,4,MW, 2:30pm- 3:45pm,"Sex, Power, and Performance: Restoration Drama (See EN398B)",L, , ,0, , ,"Reed, J    "
TD493,A,4,W, 7:00pm- 9:30pm,Senior Seminar,, ,RUNN 110,3,10,0,Oldham     
WG201,A,4,TR, 1:00pm- 2:15pm,"Introduction to Women's, Gender, and Sexuality Studies",,U ,MILL 319,19,20,7,Fugikawa   
WG223,A,4,TR, 9:30am-10:45am,Critical Race Feminisms and Tap Dance,A,U ,RUNN 201,12,25,8,"Thomas, S  "
WG232,A,4,MW,11:00am-12:15pm,Queer Identities and Politics,,U ,LOVE 319,18,25,0,Arellano   
